frame_num,timestamp (sec),track_2_right_ankle.x,track_2_right_ankle.y,track_2_right_ankle.z,track_2_right_knee.x,track_2_right_knee.y,track_2_right_knee.z,track_2_right_hip.x,track_2_right_hip.y,track_2_right_hip.z,track_2_right_wrist.x,track_2_right_wrist.y,track_2_right_wrist.z,track_2_right_elbow.x,track_2_right_elbow.y,track_2_right_elbow.z,track_2_right_shoulder.x,track_2_right_shoulder.y,track_2_right_shoulder.z,track_2_left_ankle.x,track_2_left_ankle.y,track_2_left_ankle.z,track_2_left_knee.x,track_2_left_knee.y,track_2_left_knee.z,track_2_left_hip.x,track_2_left_hip.y,track_2_left_hip.z,track_2_left_wrist.x,track_2_left_wrist.y,track_2_left_wrist.z,track_2_left_elbow.x,track_2_left_elbow.y,track_2_left_elbow.z,track_2_left_shoulder.x,track_2_left_shoulder.y,track_2_left_shoulder.z,track_2_head_top.x,track_2_head_top.y,track_2_head_top.z,track_2_head.x,track_2_head.y,track_2_head.z,track_2_neck.x,track_2_neck.y,track_2_neck.z,track_2_spine.x,track_2_spine.y,track_2_spine.z,track_2_pelvis.x,track_2_pelvis.y,track_2_pelvis.z,track_2_right_toe_base.x,track_2_right_toe_base.y,track_2_right_toe_base.z,track_2_right_heel.x,track_2_right_heel.y,track_2_right_heel.z,track_2_left_toe_base.x,track_2_left_toe_base.y,track_2_left_toe_base.z,track_2_left_heel.x,track_2_left_heel.y,track_2_left_heel.z
140,2.8,-342.50684,1102.0826,6491.806,-126.00937,787.2043,6602.1143,-20.693718,389.57388,6682.4033,128.74644,400.1372,6629.6396,49.029934,179.17102,6596.2056,38.358738,-99.61132,6636.8135,-25.680723,1194.9294,6897.8857,-48.708893,803.1476,6878.45,-35.080906,390.82684,6859.293,61.10077,395.0531,7039.7314,-24.262665,175.38751,6993.2324,-39.02769,-105.927124,6956.2373,34.6768,-437.36038,6801.4487,32.47451,-291.36728,6804.038,6.7395124,-178.08147,6795.747,-28.437378,157.39603,6778.8833,-39.399517,314.1529,6770.4614,-397.2716,1252.9169,6451.8394,-405.76318,1122.358,6481.4316,94.16002,1277.1814,6921.605,-40.72197,1261.5321,6891.787
141,2.82,-342.92688,1101.3602,6491.712,-126.602715,786.9417,6601.4014,-22.1296,390.07355,6682.0093,124.966,400.3476,6628.6216,45.184174,180.12755,6596.0977,34.20037,-100.06961,6635.6416,-25.668564,1194.2092,6897.47,-49.21645,803.4812,6878.3657,-35.93995,391.42462,6858.8423,54.811687,397.26257,7039.968,-25.96899,175.92856,6991.9067,-40.38449,-105.78841,6954.801,32.580593,-438.05426,6799.224,30.146818,-291.92715,6802.078,4.3278484,-178.24352,6794.172,-30.518053,157.5364,6777.9272,-41.011536,314.76144,6770.0396,-396.6571,1252.8734,6451.6206,-405.9085,1122.649,6480.7827,93.777275,1276.4357,6921.2607,-40.269894,1261.2812,6891.449
142,2.84,-343.1009,1101.0724,6491.729,-127.14941,787.1424,6600.856,-23.681786,390.92453,6681.35,122.577576,399.6766,6628.782,41.452652,181.2372,6595.248,30.071491,-100.47918,6633.756,-25.778988,1193.8397,6897.2,-50.012897,803.62427,6878.2227,-36.962326,392.3008,6858.5034,48.439133,398.78186,7039.578,-28.308455,176.32462,6990.1616,-42.009396,-106.092285,6953.793,30.416517,-438.75824,6797.0547,27.6952,-292.54938,6800.0903,1.8317453,-178.55011,6792.5605,-32.84473,157.869,6776.9746,-42.68997,315.6857,6769.468,-396.5204,1252.5961,6451.709,-406.11826,1122.9675,6480.253,93.8121,1275.5074,6920.729,-39.96308,1261.3956,6891.311
143,2.86,-343.1216,1101.3938,6491.944,-127.80728,787.6134,6600.3433,-25.23897,391.31528,6680.564,120.21133,398.73257,6628.122,38.125195,181.8441,6594.325,25.822235,-100.64043,6631.7744,-25.80444,1194.0684,6897.168,-50.869358,803.52374,6878.1284,-37.92225,392.59622,6858.311,41.869476,399.17422,7038.498,-31.404364,176.32419,6988.6514,-43.999065,-106.805244,6953.018,28.323069,-438.9797,6794.7896,25.148844,-292.9136,6798.1216,-0.7558969,-178.86325,6790.9883,-35.220676,157.9114,6776.243,-44.36533,316.00208,6768.8286,-396.93765,1252.1478,6452.1978,-406.1912,1124.0334,6480.1724,94.2819,1274.856,6920.146,-39.908226,1261.9244,6891.3413
144,2.88,-343.19443,1101.821,6492.548,-128.5858,788.09753,6599.8223,-26.520325,390.967,6679.9683,117.12814,398.1053,6625.261,34.89181,181.76903,6593.696,21.400192,-100.63807,6630.231,-25.760017,1194.51,6897.377,-51.380936,803.3883,6878.127,-38.470486,392.19308,6858.296,35.051964,398.60275,7037.315,-34.912403,176.11375,6987.7207,-45.831577,-107.58329,6952.244,26.26612,-438.70767,6792.469,22.614983,-292.96674,6796.3086,-3.2841706,-179.14447,6789.538,-37.38724,157.48346,6775.8228,-45.828102,315.5463,6768.406,-397.81564,1251.6598,6452.89,-406.22043,1125.0095,6480.902,94.805244,1274.7013,6919.5073,-40.101086,1262.5524,6891.4307
145,2.9,-343.49594,1101.7314,6493.417,-129.1968,788.22095,6599.4185,-27.477749,390.12317,6679.759,114.340324,398.12238,6621.832,30.85682,181.47688,6592.7573,16.716347,-100.63871,6629.157,-25.863804,1194.6486,6897.6587,-51.475624,803.19055,6878.1465,-38.756622,391.46686,6858.57,28.247337,397.88297,7036.4834,-38.429005,176.01364,6987.082,-46.968163,-108.16999,6951.3276,23.993853,-438.4354,6790.257,20.193098,-292.92825,6794.737,-5.655112,-179.4172,6788.223,-39.32901,156.80487,6775.6025,-47.1461,314.82385,6768.409,-398.7768,1251.2452,6453.3623,-406.44934,1124.9448,6482.2573,94.92782,1274.6987,6918.87,-40.41815,1262.8783,6891.4014
146,2.92,-343.97925,1101.1605,6494.0854,-129.5524,787.7419,6599.252,-28.487196,389.11548,6679.817,111.33688,398.88217,6619.1445,25.647871,181.59789,6590.899,11.5976515,-100.61856,6628.2285,-26.186672,1194.4532,6897.7646,-51.3923,802.63776,6878.07,-39.118607,390.67334,6859.1855,22.171078,398.24094,7036.0356,-41.435165,176.2818,6986.2676,-47.408188,-108.522026,6950.3525,21.442259,-438.60693,6788.3535,17.86044,-293.0578,6793.3423,-8.032768,-179.70787,6786.9463,-41.247185,156.18185,6775.369,-48.558037,314.23248,6768.7188,-399.24698,1250.9478,6453.395,-406.8176,1123.4066,6483.586,94.62903,1274.3843,6918.516,-40.64666,1262.8552,6891.145
147,2.94,-344.516,1100.6492,6494.2173,-129.89503,786.7978,6599.2583,-29.943295,388.19528,6679.813,108.35216,399.19922,6617.6343,19.97667,182.23347,6588.3804,6.2650294,-100.46381,6627.062,-26.503235,1194.2997,6897.6035,-51.237244,801.6542,6877.909,-39.501987,389.90588,6859.97,17.041565,399.8748,7035.886,-43.610683,176.87415,6985.2036,-47.778065,-108.7294,6949.549,18.93381,-439.19647,6786.929,15.516267,-293.46902,6791.981,-10.627272,-180.03136,6785.5933,-43.242134,155.67583,6775.0073,-50.033745,313.72525,6768.998,-399.02307,1250.7328,6453.2617,-407.28348,1121.6439,6484.2993,94.30576,1273.8162,6918.6123,-40.62844,1262.7867,6890.7373
148,2.96,-345.32327,1100.3324,6493.951,-130.1886,785.7035,6599.221,-31.724373,387.57642,6679.491,105.093414,398.99863,6615.81,14.8972225,182.77246,6585.887,1.6235365,-100.20649,6625.452,-26.626139,1194.3455,6897.401,-50.93363,800.64575,6877.9004,-39.677643,389.31256,6860.6147,12.254985,401.70395,7035.9546,-45.51986,177.2365,6984.2607,-48.97061,-108.95364,6948.9565,16.746256,-439.82516,6785.9087,13.066332,-294.06293,6790.55,-13.385714,-180.33154,6784.161,-45.171658,155.17412,6774.537,-51.27323,313.17505,6769.038,-398.50348,1250.5712,6453.382,-408.12106,1120.661,6484.5015,94.20234,1273.4083,6918.8823,-40.563896,1262.7747,6890.4805
149,2.98,-347.00467,1099.7316,6493.8164,-129.95113,784.63007,6599.038,-33.334614,387.29712,6678.8076,102.43499,398.03342,6613.098,10.741444,182.39087,6583.647,-1.6756567,-100.037445,6623.506,-26.862062,1194.2318,6897.562,-50.541996,800.1217,6878.2744,-39.689465,388.9259,6860.9194,7.3164024,402.19952,7035.9683,-48.19199,176.65767,6983.788,-51.299583,-109.3391,6948.281,14.709814,-440.15717,6784.9033,10.4451475,-294.58765,6789.02,-16.09511,-180.50002,6782.7363,-46.868923,154.63147,6773.956,-52.11653,312.66263,6768.876,-398.18875,1250.4576,6453.746,-410.12518,1119.7747,6484.8755,94.101105,1273.2644,6918.846,-41.096626,1262.4207,6890.8013
150,3.0,-350.23096,1098.4598,6494.5576,-128.8626,783.7631,6598.904,-34.63003,387.12262,6677.885,101.077675,396.2108,6610.314,6.9732494,180.89189,6581.371,-4.3719797,-100.10776,6621.571,-27.76762,1193.6708,6898.2407,-50.232086,800.17456,6878.9067,-39.690727,388.4903,6860.8984,2.4601316,401.08307,7035.4795,-51.831524,175.06639,6983.6885,-53.966778,-109.86554,6947.2114,12.4902525,-440.1499,6783.547,7.644908,-294.82773,6787.421,-18.707685,-180.52634,6781.3735,-48.425873,154.07695,6773.223,-52.75313,312.3007,6768.6626,-398.32773,1250.1786,6453.8945,-413.85718,1118.1176,6486.237,93.639404,1273.1123,6918.3613,-42.62958,1261.5076,6891.8076
151,3.02,-355.65134,1096.4928,6496.983,-126.914474,783.5995,6599.1143,-36.127598,386.92218,6676.9434,100.13608,394.41885,6607.618,2.9818616,179.2285,6578.9634,-8.008541,-100.33831,6619.9194,-29.055244,1193.0974,6898.9775,-50.036156,800.49915,6879.382,-39.686993,387.9193,6860.634,-1.94922,399.32202,7034.2715,-55.67125,173.36562,6983.4756,-55.827057,-110.35012,6945.803,10.049624,-439.98615,6781.8057,4.719893,-294.75687,6785.753,-21.40642,-180.51212,6780.008,-50.16603,153.58398,6772.4434,-53.55824,312.14023,6768.499,-399.12537,1249.2295,6453.7188,-419.8327,1115.7651,6489.44,92.79828,1272.8676,6917.688,-44.375355,1260.6544,6892.8774
152,3.04,-363.7944,1093.7467,6501.4873,-123.80273,784.5731,6599.721,-38.447803,387.04398,6676.1787,98.66085,393.96777,6604.5034,-1.2299854,178.81845,6576.9,-13.185736,-100.4733,6618.497,-29.166557,1193.2638,6898.966,-50.017124,800.8537,6879.461,-39.83353,387.7672,6860.0605,-5.759991,398.14493,7032.6455,-58.933876,172.37636,6982.7896,-56.701653,-110.647156,6944.3623,7.5403647,-439.84106,6779.782,1.6760738,-294.48538,6783.8564,-24.425808,-180.48434,6778.454,-52.364407,153.39496,6771.84,-54.863815,312.37646,6768.3555,-400.77997,1247.4862,6454.764,-428.99033,1113.1993,6495.128,92.53755,1272.8833,6916.8994,-44.67532,1260.6759,6893.06
153,3.06,-374.3105,1090.2389,6507.5845,-119.023155,786.3514,6600.537,-41.65152,388.00455,6675.5884,96.33925,394.8209,6600.572,-5.1688256,180.06995,6575.6294,-19.068167,-100.33386,6616.999,-26.878975,1194.2615,6897.9,-50.441994,801.2588,6879.3096,-40.790684,388.7959,6858.9727,-8.725003,398.1968,7031.301,-61.367863,172.39314,6981.933,-57.5298,-110.730354,6943.0127,4.9070225,-439.73587,6777.4404,-1.6242493,-294.10037,6781.4893,-27.937057,-180.3195,6776.5317,-55.115986,153.89738,6771.4136,-56.90273,313.3491,6768.0547,-404.18536,1245.947,6461.7373,-441.5959,1110.9716,6503.0376,96.58949,1273.0548,6914.202,-42.8971,1261.5626,6892.107
154,3.08,-385.1032,1087.0687,6514.358,-113.18496,788.04126,6601.49,-45.23167,389.88412,6674.911,93.758965,395.4448,6596.507,-8.53231,182.07787,6574.7334,-24.670889,-99.917534,6615.151,-23.203112,1195.3494,6896.4653,-51.301,801.6845,6879.136,-43.250576,391.10443,6857.213,-10.703949,399.17548,7030.8115,-62.918346,173.18645,6981.518,-59.242416,-110.58886,6941.568,1.8699126,-439.54968,6774.7666,-5.3362637,-293.6018,6778.624,-31.99987,-179.90443,6774.248,-58.38165,155.26541,6770.742,-59.763123,315.1775,6767.288,-403.78467,1246.3416,6476.279,-455.38107,1110.7633,6511.829,102.37308,1272.2616,6911.1357,-40.53582,1262.6013,6890.8774
155,3.1,-392.80856,1086.6012,6521.5767,-108.60618,789.2993,6602.915,-48.594284,392.1332,6673.8315,91.691,394.73297,6593.3354,-11.737561,183.80466,6573.097,-29.99614,-99.289925,6612.8774,-20.587534,1195.7444,6895.7095,-51.991722,801.8576,6878.8105,-46.965103,393.89188,6854.755,-12.1635065,400.5974,7031.02,-63.75552,174.29216,6981.475,-61.831604,-110.26166,6939.737,-1.7430323,-439.17117,6771.977,-9.416925,-292.98907,6775.537,-36.47273,-179.30728,6771.7817,-61.926823,157.09676,6769.2964,-63.210674,317.44345,6765.723,-394.45953,1248.3373,6497.7803,-465.49042,1114.8444,6520.3677,105.942444,1271.7942,6909.2617,-39.543865,1263.246,6890.4775
156,3.12,-394.9032,1090.8162,6530.001,-107.68822,790.83246,6605.4355,-51.525894,393.8672,6672.2275,89.96353,393.11893,6590.9546,-15.744634,184.81598,6570.0474,-35.728233,-98.5935,6610.27,-20.297598,1195.3087,6895.978,-52.07119,801.638,6878.051,-50.76544,396.0243,6851.703,-14.0016365,401.57132,7031.1685,-64.52735,175.10417,6980.85,-64.532104,-109.97129,6937.2544,-5.842829,-438.69113,6769.192,-13.671338,-292.36206,6772.446,-41.059124,-178.7521,6769.209,-65.34365,158.60103,6766.951,-66.767,319.31058,6763.2603,-377.22998,1252.5885,6522.544,-467.53104,1124.1469,6528.9053,105.82659,1271.7772,6909.137,-40.12154,1263.446,6891.1094
157,3.14,-391.16003,1100.0166,6540.436,-110.72341,793.5473,6609.3867,-54.384212,394.49023,6670.1025,87.42132,391.5806,6588.196,-21.217026,184.96326,6565.992,-42.309696,-98.11717,6607.395,-21.535131,1194.514,6896.7036,-51.94268,801.3579,6876.852,-53.779842,396.82584,6848.308,-16.439112,401.72067,7030.866,-66.02876,175.1864,6978.942,-66.75027,-109.96834,6933.908,-10.2547245,-438.3319,6766.0303,-18.03773,-291.83096,6769.137,-45.602127,-178.4124,6766.2646,-68.47171,159.3158,6764.044,-70.19481,320.1279,6760.1772,-358.19247,1258.9701,6545.34,-461.33603,1136.9213,6538.636,103.92884,1271.7686,6910.3286,-41.097065,1263.3179,6892.056
158,3.16,-384.20306,1112.0581,6552.4746,-115.639595,797.3976,6614.3,-57.9027,394.25668,6667.3877,83.090126,390.47455,6584.138,-27.863382,184.32239,6561.8345,-49.690765,-97.98715,6604.109,-22.822477,1194.0356,6897.135,-52.20893,801.4436,6875.4756,-56.117268,396.47647,6844.855,-18.648657,401.7693,7030.4688,-68.56643,174.5726,6976.181,-68.722725,-110.149086,6929.6616,-14.997641,-438.08322,6761.8755,-22.725227,-291.27707,6765.1255,-50.299255,-178.19365,6762.506,-71.76282,159.49522,6760.903,-73.75391,320.01715,6756.8813,-343.5755,1265.9882,6562.2803,-450.47513,1151.0853,6550.37,102.25807,1271.6693,6911.414,-41.67478,1262.9579,6892.623
159,3.18,-378.56628,1122.9829,6564.3623,-119.88586,801.2386,6619.1343,-62.644318,394.08054,6664.0947,77.24874,389.86395,6578.974,-34.840935,183.57614,6558.009,-57.792828,-97.71168,6600.095,-23.317444,1194.3009,6897.004,-52.8424,801.811,6874.0576,-58.27916,395.71072,6841.446,-19.90677,401.22583,7030.082,-71.78736,173.64665,6973.4395,-71.15869,-109.96997,6924.7563,-20.274488,-437.5949,6756.578,-28.035074,-290.37033,6760.1655,-55.56513,-177.74557,6757.7476,-75.950775,159.71802,6757.5415,-77.85726,319.7551,6753.585,-336.11234,1271.9338,6572.658,-441.41156,1162.8319,6563.1665,101.69109,1271.4397,6911.401,-41.855774,1262.551,6892.714
160,3.2,-377.6222,1130.4651,6574.3438,-122.659065,803.78687,6622.9546,-68.42475,394.65784,6660.5635,71.33341,389.41937,6573.631,-41.790806,183.71304,6554.2363,-66.57912,-96.500305,6595.177,-23.071598,1195.1289,6896.57,-53.573647,802.0112,6872.4717,-60.572357,395.17813,6837.977,-20.235401,400.2818,7028.876,-75.210335,172.89343,6970.894,-74.45432,-108.9198,6919.598,-26.177376,-436.62326,6750.6553,-34.091217,-288.99994,6754.4873,-61.66902,-176.78723,6752.266,-81.30581,160.36006,6753.855,-82.62165,320.06537,6750.279,-334.8285,1276.1672,6578.344,-438.33215,1170.8258,6575.1265,102.52885,1271.0958,6910.5825,-41.86817,1262.3376,6892.655
161,3.22,-381.59546,1135.099,6581.773,-125.60979,804.7183,6625.191,-74.35815,395.93362,6657.179,66.36289,388.7424,6568.7456,-49.20209,185.06648,6550.092,-75.543106,-94.29497,6589.5884,-22.668787,1195.9021,6896.2695,-54.61284,801.97156,6870.5986,-63.193394,395.1822,6834.337,-20.507992,399.25378,7026.1343,-78.91677,172.67775,6968.0234,-78.6094,-107.09624,6914.5635,-32.547974,-435.39343,6744.7437,-40.730175,-287.53458,6748.5317,-68.48993,-175.40851,6746.544,-87.36071,161.50978,6749.8936,-87.8098,321.15585,6746.882,-337.10016,1278.9912,6581.7417,-441.33136,1176.2394,6584.777,104.08335,1270.8223,6909.421,-41.91559,1262.4379,6892.8545
162,3.24,-388.2282,1138.7638,6587.0015,-131.46262,804.8441,6625.522,-79.74608,397.45105,6653.8647,61.572155,388.24268,6564.0557,-57.762363,186.93596,6545.5454,-84.012505,-92.07835,6583.7695,-22.647993,1196.2562,6896.3867,-56.41813,802.20734,6868.4966,-66.20912,395.86163,6830.5347,-21.489388,398.365,7022.305,-83.18334,172.9215,6964.3735,-83.47147,-105.15436,6909.8345,-39.19173,-434.27664,6739.0317,-47.629242,-286.42303,6742.5996,-75.63627,-173.95769,6740.869,-93.405014,163.09982,6745.786,-93.10192,322.84714,6743.3193,-340.61182,1280.7167,6584.2437,-447.70233,1181.2032,6591.788,105.562,1270.3812,6908.291,-42.263435,1262.8252,6893.646
163,3.26,-395.16437,1142.7085,6590.6123,-141.85866,805.22723,6623.9614,-84.81144,398.9309,6650.1943,55.447113,387.6429,6558.6826,-67.586075,188.33173,6540.839,-92.181206,-90.828735,6577.9033,-23.205984,1196.3501,6896.9214,-59.05113,803.12555,6866.1934,-69.33428,397.21674,6826.611,-23.124405,397.5311,7018.4536,-87.41244,173.05591,6959.847,-88.66979,-103.694145,6905.2305,-46.06467,-433.31506,6733.27,-54.5659,-285.6726,6736.7256,-82.80157,-172.72011,6735.198,-99.134514,164.91147,6741.5083,-98.34048,324.8383,6739.5396,-343.9449,1281.3738,6586.031,-454.66327,1186.8474,6596.5864,106.49692,1269.6082,6907.5415,-42.507908,1263.2711,6894.8
164,3.28,-401.63834,1147.1804,6593.039,-156.18604,806.18317,6620.978,-90.29808,400.29108,6645.989,47.209602,386.75577,6552.192,-78.17218,188.9718,6535.943,-100.97962,-90.47965,6571.8965,-24.266876,1196.3527,6897.6,-62.155746,804.383,6863.527,-72.34367,398.83414,6822.4614,-24.906176,396.4199,7014.9473,-90.61108,172.5702,6954.555,-93.84098,-102.91144,6900.2397,-53.274628,-432.35214,6727.1387,-61.604156,-284.96408,6730.7466,-89.96417,-171.82425,6729.3564,-104.84309,166.51878,6736.8877,-103.58966,326.70944,6735.5215,-346.47113,1281.2037,6586.8354,-460.86362,1193.125,6599.816,106.9988,1268.6971,6907.2183,-43.332054,1263.2959,6896.0815
165,3.3,-408.09546,1151.8491,6594.6377,-171.96048,807.12885,6617.2812,-96.67495,401.30264,6641.433,37.20825,386.30844,6545.122,-88.93709,189.31581,6530.427,-110.8706,-90.23899,6565.7173,-25.45681,1196.086,6898.0,-65.383575,805.2182,6860.375,-75.75151,399.9196,6817.8076,-26.61246,394.8087,7011.0366,-93.17391,171.55922,6948.778,-99.15103,-102.7415,6894.394,-61.015327,-431.42395,6720.5186,-69.03723,-284.12744,6724.422,-97.304436,-171.29457,6723.238,-111.168335,167.45322,6731.778,-109.16234,327.9107,6731.182,-348.3561,1280.8528,6586.7407,-466.26172,1199.4955,6602.1313,107.46363,1268.0914,6906.978,-44.716724,1262.5828,6896.9375
166,3.32,-414.7174,1156.2363,6595.702,-186.34087,807.2911,6613.5537,-104.078636,401.65762,6636.5723,26.642094,386.55084,6538.623,-99.53596,189.73506,6524.0513,-121.37357,-89.64649,6559.4727,-26.147902,1195.3756,6897.817,-68.52032,805.25305,6856.8364,-80.442375,399.9608,6812.401,-28.32068,392.7857,7005.595,-96.92856,170.60095,6942.864,-105.1889,-102.972855,6887.647,-69.46669,-430.69754,6713.5176,-77.10347,-283.24228,6717.5913,-105.011696,-171.00632,6716.768,-118.612526,167.61589,6726.082,-115.57434,328.12158,6726.252,-349.99963,1280.9403,6586.222,-471.14185,1205.3519,6603.9946,108.285164,1267.9867,6906.343,-45.764156,1261.3243,6897.0317
167,3.34,-420.85025,1160.1353,6596.459,-197.8478,806.4751,6610.391,-112.5907,401.4326,6631.143,16.751293,386.87408,6533.222,-109.767204,190.217,6517.1963,-131.52869,-88.864395,6553.244,-25.986643,1194.3832,6897.1523,-71.24651,804.6287,6853.009,-86.48863,399.30417,6806.2983,-29.777021,390.5832,6998.12,-102.976425,170.24344,6936.9746,-112.337,-103.23826,6880.3413,-78.440544,-430.09702,6706.3325,-85.64271,-282.38635,6710.3525,-113.10632,-170.68556,6709.912,-127.06617,167.46361,6719.792,-123.13466,327.6562,6720.5234,-351.37463,1281.6141,6585.64,-475.40967,1210.5223,6605.616,109.53513,1268.0894,6905.322,-45.91669,1260.0844,6896.6846
168,3.36,-425.83994,1163.707,6597.2637,-207.01729,805.18427,6608.181,-122.05867,401.2222,6625.0986,7.678686,388.0318,6527.7603,-119.48711,190.94464,6510.411,-140.67863,-88.04455,6546.993,-25.383385,1193.4203,6896.4863,-73.138336,803.5939,6848.773,-92.842606,398.88437,6799.849,-30.029535,388.30035,6989.0557,-110.28311,170.71915,6931.087,-120.26866,-103.20382,6872.9473,-87.13258,-429.25827,6699.091,-94.10679,-281.53656,6703.062,-121.396065,-170.09091,6702.8657,-135.81203,167.65556,6713.2163,-131.46614,327.32422,6714.296,-352.30417,1282.4869,6585.0693,-478.8527,1215.318,6607.2603,110.78584,1268.0916,6904.4614,-45.562794,1259.2927,6896.5586
169,3.38,-429.8652,1167.1428,6598.6,-215.56435,804.2068,6606.846,-131.9013,401.74908,6618.909,-1.6441299,391.5562,6520.3604,-128.75702,192.36864,6503.816,-149.13408,-86.95194,6540.5884,-25.161163,1192.6388,6896.203,-74.12077,802.5155,6844.022,-98.460434,399.4526,6793.36,-28.12414,386.48434,6979.3613,-116.78827,171.90385,6925.1426,-127.92111,-102.8256,6865.889,-94.67213,-427.9541,6691.768,-102.05009,-280.69647,6696.035,-129.59703,-169.1968,6696.0615,-144.13412,168.58098,6706.9478,-139.7149,327.87024,6708.2354,-353.0147,1282.9806,6584.62,-481.77347,1219.9828,6609.3833,111.49356,1268.0728,6904.3086,-45.459743,1259.024,6897.0225
170,3.4,-433.6847,1170.3949,6600.5903,-224.95013,804.1626,6605.8423,-141.48091,403.32996,6613.1104,-12.587997,397.38712,6510.772,-138.00742,194.43129,6497.18,-157.88438,-85.43387,6534.008,-25.683527,1191.9595,6896.1235,-74.747345,802.1406,6839.0005,-103.488464,401.08105,6786.91,-24.679,385.1716,6970.1553,-121.35104,173.31956,6919.0337,-134.24411,-102.33164,6859.3647,-101.174446,-426.4557,6684.282,-109.53656,-279.97845,6689.261,-137.45927,-168.22423,6689.79,-151.86967,170.18512,6701.3228,-147.37892,329.4759,6702.6885,-353.85345,1282.8894,6584.516,-484.74924,1224.4609,6612.1353,111.60841,1268.1929,6904.8535,-45.82674,1259.1074,6897.7896
171,3.42,-437.8103,1173.3174,6602.7085,-235.53136,805.163,6604.573,-150.58716,405.5839,6607.79,-25.646812,403.20453,6500.486,-147.81114,196.49472,6490.3716,-167.44583,-83.86327,6527.5396,-26.529425,1191.2354,6895.602,-75.80765,803.16833,6834.2104,-109.1191,403.19803,6780.5366,-22.67568,383.49506,6962.199,-124.23712,174.42627,6912.6606,-139.29083,-101.99213,6853.1235,-107.89236,-425.3254,6676.6904,-117.00409,-279.5245,6682.5176,-144.92523,-167.4968,6683.9,-159.42615,172.03696,6696.012,-154.7967,331.60977,6697.3926,-354.71442,1282.5916,6584.7095,-488.01312,1228.4713,6614.894,111.46784,1268.1022,6905.466,-46.31351,1259.269,6898.122
172,3.44,-442.11932,1175.9869,6604.2993,-246.7534,806.73926,6602.816,-159.4863,407.7299,6602.6553,-39.89251,407.17996,6490.7725,-158.2467,198.3472,6483.548,-177.40468,-82.667015,6521.5303,-26.994345,1190.5308,6894.132,-77.68041,805.48285,6829.963,-116.34018,405.07385,6774.354,-22.224977,381.55478,6954.286,-126.502884,175.17741,6906.1323,-144.36858,-101.89849,6846.6045,-115.923096,-424.83414,6669.256,-124.85089,-279.32037,6675.7065,-152.35803,-167.13782,6677.953,-167.48148,173.62398,6690.3457,-162.79504,333.44284,6691.8687,-355.08618,1282.6041,6584.752,-491.37454,1231.9694,6616.8105,111.6785,1267.2896,6905.5063,-46.56813,1259.2778,6897.3843
173,3.46,-446.09537,1178.7001,6605.262,-257.85214,808.2389,6600.716,-168.66136,409.29593,6597.403,-53.91636,410.0349,6481.6704,-168.7936,200.49811,6476.8755,-187.12039,-81.636765,6515.91,-26.683596,1190.2029,6891.788,-80.1352,808.2252,6826.142,-124.96579,406.41162,6768.4043,-23.88895,379.75204,6945.59,-129.60674,176.00668,6899.7617,-150.82315,-101.863144,6839.508,-124.97021,-424.65237,6662.2227,-133.13632,-279.07394,6668.901,-160.38744,-166.88089,6671.592,-176.54141,174.75743,6684.0317,-171.92455,334.5794,6685.902,-354.7751,1282.9691,6584.354,-494.39334,1235.3672,6617.7637,112.516945,1265.931,6904.97,-46.414047,1259.1599,6895.4585
174,3.48,-449.4454,1181.5417,6606.0464,-268.23758,809.31244,6598.5073,-178.38757,410.3822,6591.945,-67.336205,412.8999,6472.5127,-179.12447,203.08469,6470.17,-196.37018,-80.253685,6510.231,-25.65837,1190.5115,6889.097,-82.64288,810.5445,6822.442,-133.95464,407.43024,6762.607,-25.955694,378.4102,6935.587,-134.83948,177.08919,6893.8594,-158.78479,-101.5293,6832.1772,-133.75902,-424.12943,6655.514,-141.55873,-278.38132,6662.099,-169.2349,-166.31024,6664.7666,-186.4571,175.61797,6677.502,-181.93568,335.28214,6679.705,-354.36777,1283.2474,6584.013,-496.8427,1238.9274,6618.409,113.950554,1264.8739,6904.2676,-45.6385,1259.3448,6892.7363
175,3.5,-452.32822,1184.1951,6607.1274,-277.6383,810.01416,6596.3535,-188.39728,411.25836,6586.3794,-81.10695,416.11285,6462.9062,-189.4457,205.26306,6463.131,-205.15074,-78.543274,6504.2065,-24.298553,1191.2559,6886.5645,-84.95753,811.8988,6818.703,-142.6517,408.4125,6756.943,-30.517159,377.82465,6926.7246,-142.41945,178.07524,6888.484,-167.40561,-100.65679,6825.283,-141.43602,-422.86655,6648.7363,-149.66087,-277.08276,6655.1797,-178.31961,-165.2738,6657.743,-196.46017,176.41023,6671.4453,-191.99445,335.9759,6673.7246,-354.91043,1283.0936,6584.824,-498.7856,1242.4188,6619.4023,115.62095,1264.747,6903.6294,-44.042866,1260.3768,6889.8145
